contig	length	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_983	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_529	426	0	0	0	0	0	0	0	1.422536	0	0	0	0	0	0	0	0	0	0	0.237089	0	0.471831	0.711267	0.711267	0	0	0	0	0	0	0	0.474178	0.474178	0	0	0	0	0
OTU_639	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_978	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_528	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_858	403	2.004963	0.250620	1.253102	1.002481	0	0.250620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.516131	0	0	0	0	0	0	0	0.250620	0	0	2.255584
OTU_646	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0
OTU_1231	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_647	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1202	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287791	0	0	0	0	0	0
OTU_644	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_982	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0
OTU_645	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_638	422	0	1.672987	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0
OTU_1065	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_880	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0
OTU_1109	423	0	1.193854	0	0.238771	0	0.955085	0.238771	0	0.238771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.477541	0	0	0	0	0	0	0	0	0.238771	0	2.148938
OTU_1108	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1186	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1103	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0
OTU_1102	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1101	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1100	402	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1107	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1106	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1105	427	0	0	0	0	0	0.709602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0
OTU_1104	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_970	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_985	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_971	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_637	422	0	2.393360	0	0	0.864929	2.018956	0.478673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0
OTU_651	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_556	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_557	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0
OTU_554	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_555	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_552	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_553	427	0	10.728344	0.473068	0.709603	0.236534	2.128804	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	3.002343	0.236534	0	0	0	0.236534	0	0	0.473068	0	0	1.655738
OTU_129	422	0	0	0	0	0	0	0	2.808059	0	0.718009	0	0	0	0	0	0.718010	0	0	0	0	0.952608	2.154031	1.196683	1.864931	1.196683	0	1.675354	0.957347	0.381517	0.239336	0.718009	0.239336	0.718010	0	0	0	0.239336
OTU_128	422	0	0	0	0	0	0	0	0.478673	0	0.478673	0	0	0	0	0	0	0	0.239336	0	0	0	0	0.478673	0	0	0	0.239336	1.196681	0.239336	0	0.957346	0.239336	0	0.718009	0	0.239336	0
OTU_127	422	0	0.718010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718009
OTU_126	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	427	0	0	0	0	0	1.822014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709602	0	0	0	0	0	0	0	0	0	0	0
OTU_124	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_123	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.251244
OTU_122	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.004976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_121	427	0	0	0	0	0	0	0	0.473068	0	0	0	0	0	0	0	0	0	0	0.473068	0	1.892274	0.236534	0	0	0	0	0	0	0.473069	0	0	0	0.946136	0	0	0	0
OTU_120	427	0	0	0.236534	0	0.236534	0	0	18.074936	0	0	0	0	0	0	0	0.709602	0.473068	0.473067	2.124122	0.709601	3.557381	13.009368	2.601874	0.236534	0	0	1.461357	3.079624	3.548003	0.236534	0.812646	2.601874	1.655737	1.653397	0	0	1.177985
OTU_984	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1130	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_636	405	0	3.241973	0	0	0	0.748147	0	0	0	0	0.992593	0	2.424694	0	0	0	0	0	0	0	0	0	0.249383	0	0	0	1.995057	0.432099	0.498765	0	0.498765	0.493827	0	0	0	0.249383	0
OTU_992	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414286	0	0	0
OTU_650	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256220
OTU_993	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1046	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_83	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1044	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249383	0	0	0	0.874073	0	0	0	0.249383	1.064199	0.997530	0.249383	0	0.195062	0.498766	0	0	0	0
OTU_1045	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1042	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1043	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1040	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_82	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0.239336	0.239336	0	0
OTU_753	402	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1055	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471963	0	0	0.943925	0	0	0	0	0	0	0	0	0	0	0.693925
OTU_991	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.223881	0.502488	0	0	0	0.251244	0	0.502488	0
OTU_81	427	0.473068	0.236534	0	0	0	0	0	6.281026	0	0	0	0	0	0.473068	0	0.473068	2.365340	0	2.128807	0	3.796255	5.843088	2.601878	4.355967	2.953164	0.814988	3.074937	5.400470	3.311474	0.473067	0.852460	0.709602	1.887588	0.618266	0	0.311475	0
OTU_1048	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1049	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_158	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_159	402	0.502487	0.664178	0	0	0	0	0	1.875621	0	0	0.502487	0	1.004974	1.004976	0.502487	0	1.256221	1.507462	1.256217	0.753732	0	1.004975	0.502488	0	0	0	4.271142	1.965174	2.261192	0	0.502487	0.502488	0	0.251244	0	0.251244	0.753732
OTU_69	407	0.992628	3.805893	1.985256	2.481570	0.496314	2.159704	0	0.248157	0.248157	0.248157	0	0	0	0	0	0	0	0	0	0	0	0.248157	1.240785	0	0	2.233413	0	1.240785	0	0	0.778869	0	0	0	0	0	1.488942
OTU_68	422	0.718008	8.983409	1.881516	2.097157	1.708530	11.386257	0.957345	7.658769	3.528433	0	3.746444	1.407582	1.436019	10.530802	0.718009	0	0	0	0.239336	0	0.718009	5.744076	0.718008	2.632696	0.718008	12.921791	4.786728	2.715642	3.590049	0.718009	0.478674	0.239336	0.239336	4.777251	0.718009	0	7.587677
OTU_635	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_65	402	0	0.502488	0	0	0	0.251244	0	0	0	0	1.256219	0	0.502488	0.251244	0	0	0	0	0.502487	0	1.256220	0	0.502487	0	0	0	0	0.251244	0	0	0	0.251244	0	0	0	0	0
OTU_64	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_67	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_66	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_156	404	0	0.990101	0	0	0	0	0	0	0	0	0	0	0	0.499999	0	0	0	0	0	0	0	0	0.500000	0.707921	0.500000	0.250000	6.242577	3.250002	4.163366	1.750002	3.925736	0.750000	0.250000	0	0	0	0
OTU_60	422	0	0	0	0	0	0	0	1.196681	0	0.718009	0	0	0	0	0	1.454975	0	0	0	0	0.478673	0.357819	7.808056	0.478673	0.478673	0.478673	1.436019	10.609000	6.222748	0.161137	1.436021	0.478673	1.196683	1.599525	0	1.196681	1.436020
OTU_63	422	0	0	0	0	0	0.239336	0	0.718009	0	0	0.478673	0	0.239336	2.808054	0	0	0.862560	0	0.239336	0	0.478673	0.957345	0	0	0	0	0	0.184834	0.478673	0	0	0.239336	0.239336	0	0	0	0
OTU_62	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_96	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_333	402	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	1.507464	0	0.502488	0.502488	0.502488	0.251244	0.251244	0	0	0.251244	0.751243	0.502488	0	1.256221	0	0	0	0.465174	0	0	0	0	0.502488	0
OTU_330	404	0	1.000001	0	0	0	0.250000	0	0	1.749999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_331	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_336	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_337	404	0.749999	2.972775	0	0.750000	0.499999	0.750000	0.500000	0.250000	0	0	0	0	0	3.999999	1.948018	0	0.500000	0	0	0	0	0.250000	0.250000	0	0	2.242573	1.249999	1.136139	1.000001	0.500000	1.247525	1.749999	0	0	0.500000	1.000000	0
OTU_334	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_335	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_888	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_889	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_338	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478673	0	0	0	0	0.957345	0.239336	0	0.239336	0	0	0	0	0	0
OTU_84	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_729	422	0	0.236967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0.239336	0	0	0	0	0	0	0	0.239336	0	0	0	0
OTU_728	427	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_239	422	0	0	0	0	0	0	0	1.436018	0	1.436017	0	0	0	0	0	0	0	0	0	0	0	0.718008	0	0.478673	0.478673	0	0	0	0	0	0.478673	0.239336	0.239336	0	0	0	0
OTU_238	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478672	0	0	0	0	0	0	0	0	0	0	0
OTU_514	427	0	0	0	0	0	0	0.236534	0	0	0	0	0	0.236534	1.419204	0	0	0.896956	0.473068	0.878220	1.655736	0	0	0	0	0	0.236534	0	0.473069	0	0	0.709601	0	0	0	0.236534	0	0
OTU_233	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_232	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331754	0	1.196682	0	0	0	0	0	0	0	0	0	0.478672	0	0	0	0	0	0
OTU_231	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0.753730	0	0	0	0	0	0	0	0
OTU_230	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485074	0.251244	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488
OTU_237	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0
OTU_236	402	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753730	0.161692	0	0	0	0	0
OTU_235	427	0	0.709601	0	0	0.236534	0	0	0.468384	0	0	0	0	0	0.946134	0	0	0	0	0	0	0.236534	0.468384	0.709603	0	0	1.182670	1.419207	0	0.941452	0	0.236534	0	0	0.473068	0	0.709601	1.177984
OTU_234	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1021	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_448	427	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_944	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1210	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.251244	0.246269	0	0	0	0	0.251244	0.251244	0	0	0	0.251244	0	0	0	0
OTU_1217	402	0	0	0	0	0	0	0.502487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1216	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1215	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_449	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1085	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1219	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1218	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_819	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_957	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1146	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1237	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206089	0	0	0	0	0	0	0	0	0	0	0
OTU_1004	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_966	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1005	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143564	0	0	0	0	0	0
OTU_347	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_346	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_345	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0.236534	0.468384	0	0	0	0	0	0	0	0	0	0.236534
OTU_344	421	0	0.479811	0	0	0	0	0	0.239905	0	0.479811	0.239905	0	0	0	0	0	0	0	0	0	0	0.239905	0.239905	0	0	0	3.358669	0.239905	0.479809	0	0.719715	0.959618	0	1.085511	0	0	0.239905
OTU_343	402	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_342	404	0	0.500001	0	0	0	0.250000	0	0	0	0	0.749999	0	1.499999	0.841584	0	0	0.497526	0	0	0	0	0	0	0	0	0	0	0	1.249999	0	0.500001	0	0	0	0	0	0
OTU_341	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_340	404	0	0	0	0	0	0	0	0.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.500000	0.499999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_426	407	0	0	0	0	0	0.496314	0	0.496314	0	0.248157	0	0	0	0.665847	0	0.402948	0.248157	0	0	1.737099	0.248157	0.992628	4.324324	0.638820	0.496314	0	1.604423	3.471742	1.093365	1.140048	1.776411	0.496314	0.248157	1.184274	0	0.248157	0.098280
OTU_427	427	0	0.709602	0	0	0	0.236534	0	0.236534	0	0.473068	0	0	0	0.709603	0.709601	0.473068	1.889931	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_424	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248157	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_425	422	0.239336	0.957345	0.239336	3.822276	0.239336	0.239336	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.637440	0	0.457346	0.239336	0	0	0	0	0.478673	0	0.239336	0.478673
OTU_422	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.946136	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0
OTU_423	402	0.251244	0.753732	0	0	0	0	0	0	0	0	0	0	0	0.753732	0	0	0.251244	0	0.462687	0	0	0	0	0	0	1.256220	0.753731	0	1.425372	0	0	0.502488	0	0	0	0	0
OTU_349	422	0	0.478673	0	0	0	0	0	0	0	0	0	0.478672	0	0	0.478673	0	0.957346	0.239336	0	0.239336	0.478673	0	0.718009	0.239336	0.239336	0	0	0.478672	0	0	3.732224	1.914693	0	0.478673	0	0.239336	0
OTU_348	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_496	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_854	407	1.488943	20.827998	3.226044	2.233414	2.393120	3.469285	0.744472	10.678132	1.734642	0	0.992628	0.248157	0.248157	0.496314	0	0.744471	0	0	0.992628	0	1.488943	6.181814	3.157245	0	0	16.194092	14.194099	4.928745	4.218670	0.744471	2.953314	1.737099	0	1.488943	0.744471	0.992628	0.744471
OTU_892	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_692	404	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
